id,datum,duur,Video,V1_1,V1_2,V1_3,V1_4,V1_5,V1_6,V1_7,V1_8,V1_9,V1_10,V2a,V2b,V3,V4_1,V4_2,V4_3,V4_4,V4_5,V4_6,V5_1,V5_2,GL_pre,V5_4,PVV_pre,SP_pre,V5_7,V5_8,leftright,V7_1,V7_2,V7_3,V7_4,V7_5,V7_6,V7_7,V7_8,V7_9,V8_1,V8_2,V8_3,V8_4,V8_5,V8_6,V9_1,V9_2,V9_3,V9_4,V9_5,V9_6,V9_7,V9_8,V9_9,V9_10,V10_1,V10_2,V10_3,V10_4,V10_5,V10_6,V11,V12_1,V12_2,V12_3,V12_4,V12_5,V12_6,V12_7,V12_8,V12_9,V12_10,V12_11,V12_12,V13_1,V13_2,V13_3,V13_4,V13_5,V13_6,V13_7,V13_8,V14_1,V14_2,GL_post,V14_4,PVV_post,SP_post,V14_7,V14_8,V15,V16_1,V16_2,V16_3,V16_4,V16_5,V16_6,V16_7,V16_8,V16_9,V16_10,V16_11,V16_12,V16_13,V16_14,V16_15,V16_16,V16_17,V16_18,V16_open,V17_1,V17_2,V17_3,V17_4,V17_5,V17_6,V17_7,V17_8,V17_9,V17_10,V17_11,V17_12,V17_13,V17_14,V17_15,V17_16,V17_17,geslacht,geboortedatum,geboortejaar,lft4,opleiding,opl3,pcc,gemnr,provincie,werksituatie,TK2017,Geboorteland_zelf,Geboorteland_vader,Geboorteland_moeder,video_2,video_3,video_4,V4_2B,V4_5B,INDEX_CYNICISM,INDEX_POPULISM,INDEX_POPULISM2,V7_3B,V7_6B,V7_7B,INDEX_MIGRATION,INDEX_CLIMATE,INDEX_HEALTH,INDEX_AUTHO,POS_AFFECT,NEG_AFFECT,FEAR,ANGER,BIG5_O,BIG5_C,BIG5_E,BIG5_A,BIG5_N,catchvar,beeld,tekst,stem
034533e838859827639f9314b10cf9b6,27-Jun-17,13,8,0,1,1,1,1,1,1,1,0,0,4,3,1,2,4,2,2,3,4,11,6,8,14,1,17,2,10,3,2,3,3,5,5,2,4,4,4,3,4,2,5,2,2,2,3,2,1,2,4,4,4,3,2,2,4,1,2,1,1,1,2,1,17,7,13,10,15,2,2,2,15,6,16,12,16,14,11,20,14,18,10,6,9,13,1,16,2,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,10-Feb-54,#NULL!,3,6,3,5283,757,30,4,6,1,1,1,3,2,9,2,3,-3,-3,-1,3,4,2,-1.00,5.00,1.00,6.00,3,4,6,11,3,0,2,0,-2,1,0,0,1
0381c4db5c11b1280455577234ef916e,27-Jun-17,14,1,0,1,0,0,1,0,0,0,1,0,#NULL!,3,2,3,4,3,3,3,4,14,7,4,5,9,5,5,12,5,4,4,2,5,5,2,3,4,5,4,5,4,5,3,4,2,5,3,2,5,4,5,4,3,1,4,4,4,4,2,1,6,3,3,3,19,12,19,10,2,2,14,14,7,21,19,21,18,14,21,8,18,14,6,6,2,8,22,2,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,11-Jun-71,#NULL!,2,4,2,4201,512,28,3,8,1,1,1,1,1,1,2,3,0,3,3,4,4,3,3.00,5.00,3.00,10.00,1,7,17,11,2,2,3,4,-1,1,0,0,0
0384b051f3a3e89fdd195d4e9399cb51,27-Jun-17,7,5,0,1,0,0,0,0,1,0,0,0,3,#NULL!,3,4,2,4,4,2,4,12,3,3,7,1,3,11,3,5,3,2,4,3,4,2,3,4,4,4,4,3,4,3,4,3,4,3,4,4,4,4,3,2,1,4,5,5,3,3,2,3,5,6,5,5,3,6,3,5,5,5,2,2,14,9,14,10,12,15,14,14,11,4,4,6,1,4,9,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,12-Nov-49,#NULL!,4,3,1,1432,358,27,8,8,1,1,1,2,2,9,4,4,6,8,6,2,4,3,-2.00,2.00,2.00,8.00,2,1,5,2,0,2,1,3,0,1,0,0,0
03b1ea4ce15459da2199a9ee3bba238b,28-Jun-17,17,4,0,1,0,0,0,0,1,0,0,0,3,#NULL!,3,4,3,3,4,3,4,17,15,15,15,1,15,15,15,3,4,3,3,5,4,2,4,5,5,4,5,4,2,4,5,2,4,2,2,5,4,4,4,3,1,5,5,5,4,4,4,3,3,14,8,11,15,14,10,1,1,8,8,10,20,16,18,16,14,18,16,18,17,15,15,15,1,15,15,15,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,13-Aug-51,1951,4,2,1,7559,164,23,10,3,1,1,1,2,1,2,3,3,3,5,3,3,4,2,1.00,4.00,3.00,10.00,3,5,11,11,2,1,2,4,-2,1,0,0,0
03d0b10db8b8bde0def15076f417bb01,28-Jun-17,10,1,0,1,1,0,0,0,1,1,0,0,2,#NULL!,3,2,4,4,3,6,4,8,11,18,8,1,15,6,11,2,3,2,3,4,5,6,4,5,5,4,4,3,5,2,4,4,5,4,5,6,3,3,4,2,1,4,5,5,2,1,1,2,1,1,1,1,7,1,1,1,1,1,14,1,21,12,14,16,9,17,5,19,8,6,18,7,1,14,6,12,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15-Sep-68,#NULL!,2,4,2,7823,114,22,7,5,1,1,1,1,1,1,2,#NULL!,#NULL!,#NULL!,#NULL!,3,#NULL!,2,-1.00,#NULL!,3.00,8.00,0,2,1,7,-2,3,-1,#NULL!,0,1,0,0,0
03d660bb5973f2c941fd0d08176bd924,04-Jul-17,13,8,0,1,1,0,0,0,0,1,0,0,1,#NULL!,3,4,2,4,4,1,5,13,15,15,14,2,14,15,7,4,4,5,2,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,4,4,3,2,2,5,5,6,4,3,6,1,4,5,4,4,16,16,6,5,6,15,14,12,17,15,15,12,14,15,8,12,12,14,14,11,3,11,13,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,17-Jul-73,1973,2,3,1,3281,611,28,5,1,1,1,1,3,2,9,4,5,8,10,8,4,2,2,4.00,1.00,1.00,9.00,2,6,12,14,0,1,1,1,1,1,0,0,0
043852bf8da12408044d77f4c4a6e8f6,27-Jun-17,16,7,0,1,1,1,1,1,0,1,0,0,4,4,1,5,5,5,5,1,5,1,1,1,1,1,1,1,1,4,2,4,2,3,3,4,2,4,4,5,5,5,5,5,5,4,4,2,2,3,4,3,4,2,1,5,5,5,5,5,3,1,1,1,1,21,21,21,1,1,1,21,21,1,21,21,11,21,21,11,1,21,1,1,1,1,1,1,1,1,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23-Nov-68,#NULL!,2,4,2,6916,196,25,5,2,1,1,1,3,1,3,1,5,8,14,10,4,2,4,1.00,-1.00,3.00,12.00,0,8,21,14,2,2,-1,2,-2,1,0,0,0
049e0f68008a88ca73fda655ecd5445e,03-Jul-17,10,7,0,1,1,1,0,0,1,1,0,0,4,3,1,2,4,2,2,4,2,14,19,7,11,1,5,14,5,3,2,6,2,4,4,2,5,2,4,4,2,2,2,1,2,4,5,2,1,4,4,5,4,2,2,4,5,5,2,1,1,1,12,19,12,1,21,1,17,18,17,1,19,20,16,6,14,16,18,18,7,16,14,18,8,11,1,5,14,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,06-Jul-51,#NULL!,4,7,3,1911,450,27,8,4,1,1,1,3,1,3,2,2,-6,-10,-8,4,4,1,#NULL!,3.00,-2.00,5.00,7,5,1,20,3,3,1,2,-2,1,0,0,0
050b3688ebd984c634d0b4531128679d,28-Jun-17,14,9,0,1,1,0,0,0,0,0,0,0,#NULL!,#NULL!,3,3,3,3,4,3,3,11,11,11,11,11,11,11,11,8,3,4,3,4,3,4,4,5,5,5,5,4,2,3,4,1,3,3,5,4,5,5,3,3,1,5,5,5,5,5,3,1,4,5,4,17,17,17,4,1,3,19,19,11,21,21,17,21,21,21,17,21,12,12,12,12,12,12,12,12,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21-Nov-87,#NULL!,1,4,2,6651,225,25,5,1,1,1,1,3,3,9,3,3,1,1,0,3,2,2,1.00,0.00,3.00,11.00,1,8,18,16,0,0,4,3,0,1,0,0,0
0600cd7f2e1ce90c7fd2795eee9a217d,28-Jun-17,14,3,0,1,0,0,0,0,0,0,0,0,#NULL!,#NULL!,2,4,1,3,1,4,4,15,15,10,12,15,14,11,14,6,4,4,1,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,4,6,4,4,4,2,7,9,13,16,16,16,7,6,6,17,14,16,17,17,9,17,9,17,11,17,13,13,13,13,13,13,13,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,13-Jan-74,#NULL!,2,2,1,2675,1783,28,3,2,1,1,1,1,3,9,5,2,1,4,5,5,3,4,4.00,-2.00,3.00,9.00,4,7,16,15,0,2,0,1,2,1,0,0,0
0606c55d4e5e42113f91150a6b0f7523,03-Jul-17,9,7,0,1,0,1,0,0,0,0,0,0,#NULL!,1,3,5,4,5,5,3,5,1,1,1,1,21,1,9,1,8,4,3,2,2,4,4,4,5,5,4,5,4,4,4,5,3,4,2,2,4,3,4,4,1,1,5,3,5,1,1,1,1,1,9,1,9,21,9,1,1,1,1,21,1,21,9,9,21,21,21,1,21,1,1,1,1,21,1,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,19-Aug-78,#NULL!,2,2,1,3214,1930,28,3,2,1,1,1,3,1,3,2,3,7,11,7,4,2,2,2.00,-1.00,3.00,10.00,1,5,6,14,1,3,1,3,-2,1,0,0,0
060b484a05e77fc237b22e1d9aae0432,28-Jun-17,115,8,0,1,0,1,0,0,0,1,0,0,3,2,2,2,3,3,2,4,3,15,17,12,8,4,11,20,16,6,2,4,1,5,5,2,4,4,4,4,3,2,4,3,3,3,4,2,4,4,5,4,4,3,1,1,5,4,6,6,1,1,8,8,8,8,12,8,8,8,8,8,18,8,15,11,17,16,13,17,8,18,13,15,8,7,4,10,19,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,18-Jun-88,#NULL!,1,6,3,6826,202,25,3,1,1,1,1,3,2,9,3,2,-3,-2,0,5,4,2,2.00,5.00,1.00,6.00,4,5,8,13,1,1,1,3,-2,1,1,0,0
063dfcfd5af58dd2cdba9884fde9dfbd,28-Jun-17,8,1,0,1,0,1,0,1,0,1,0,0,3,3,2,5,3,4,2,2,5,7,4,2,5,18,7,3,17,6,2,4,1,2,4,4,3,4,2,4,4,4,4,4,4,3,4,2,4,4,4,4,4,2,1,4,4,4,4,3,2,2,8,8,9,3,4,2,6,9,15,4,16,15,18,5,7,13,15,12,3,18,5,5,2,4,18,7,5,16,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,25-Apr-68,#NULL!,2,4,2,2291,1783,28,5,2,1,1,1,1,1,1,3,4,5,8,7,5,2,3,2.00,-1.00,0.00,9.00,4,3,3,12,0,2,1,3,-2,1,0,0,0
065f3f876c28dab0262ea7e21529dda5,01-Jul-17,8,4,0,1,1,0,0,0,1,0,0,0,2,#NULL!,3,4,2,4,4,2,4,11,2,2,4,13,8,14,8,7,3,5,1,3,4,4,4,3,4,4,4,3,5,4,4,3,4,3,2,4,4,4,3,4,2,5,5,5,3,4,3,3,8,11,11,11,11,11,2,2,2,2,9,2,11,21,11,16,11,16,3,16,8,2,2,3,10,4,11,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,02-Feb-57,#NULL!,3,5,2,3161,613,28,10,1,1,1,1,2,1,2,4,4,6,10,8,5,2,2,4.00,0.00,0.00,8.00,3,3,8,7,2,0,1,2,0,1,0,0,0
068316f62599a679c31261670a7d48d1,03-Jul-17,29,7,0,0,0,0,1,0,0,1,0,0,3,3,3,4,4,3,4,3,3,7,14,21,19,1,8,8,1,2,1,2,4,4,4,3,2,3,4,4,4,4,3,2,4,2,4,1,2,4,4,4,4,2,2,5,5,5,3,3,3,1,1,10,13,1,13,21,5,1,1,1,11,1,16,16,20,16,10,20,10,19,11,16,21,20,1,11,11,1,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,08-Feb-58,1958,3,6,3,7523,153,23,5,5,1,1,1,3,1,3,2,3,1,1,-1,2,3,4,-4.00,2.00,2.00,9.00,2,4,8,8,2,2,2,2,-3,1,0,0,0
068d49f7647f31aa93a335f30f884cff,28-Jun-17,11,3,0,1,0,0,0,0,1,0,0,0,2,#NULL!,2,5,4,4,5,2,4,1,6,1,12,14,1,13,12,6,5,5,1,3,4,4,2,4,5,3,4,3,4,4,5,4,5,1,2,5,4,3,4,2,2,5,5,5,4,1,1,2,1,3,17,3,3,18,1,1,3,10,18,10,21,21,14,21,21,18,13,21,1,4,1,9,16,1,15,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,16-Dec-57,1957,3,5,2,2201,575,28,7,2,1,1,1,1,3,9,2,4,6,10,6,5,2,4,6.00,0.00,4.00,7.00,2,5,10,10,2,3,-1,3,-3,1,0,0,0
069b0368ae5d83501503b43e87ec5af3,05-Jul-17,8,3,0,1,1,0,1,0,0,0,0,0,#NULL!,3,2,4,2,4,4,6,4,5,13,11,10,9,12,9,5,4,2,4,2,5,5,1,3,5,4,3,4,3,3,1,2,2,4,2,3,4,4,3,3,3,2,5,5,5,4,3,3,2,6,6,10,13,9,16,15,4,8,10,14,13,17,16,17,16,15,16,13,16,5,13,13,9,8,11,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,28-Mar-79,#NULL!,2,6,3,6227,935,31,3,4,1,1,1,1,3,9,4,#NULL!,#NULL!,#NULL!,#NULL!,4,5,3,1.00,6.00,3.00,7.00,4,6,13,12,1,1,1,2,-1,1,0,0,0
06a85f1ca8070a55754f7208ceff45c4,28-Jun-17,21,7,0,1,1,0,0,0,1,0,0,0,4,#NULL!,2,5,4,4,4,3,4,14,10,14,12,1,7,7,7,5,3,3,4,5,5,3,4,5,5,5,5,3,4,3,4,4,4,3,3,4,3,3,4,3,1,4,5,4,4,3,6,1,1,1,1,1,6,6,1,1,1,1,1,1,21,10,21,16,10,21,10,21,17,13,13,13,1,5,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,01-Oct-35,#NULL!,4,2,1,2761,1892,28,8,3,1,1,1,3,1,3,2,3,4,6,3,2,3,2,-1.00,4.00,3.00,10.00,0,1,3,3,0,1,-1,3,-1,1,0,0,0
06c73515a4e8f6fd63b0a118a53671f4,09-Jul-17,14,8,0,1,1,0,1,0,0,0,0,0,#NULL!,2,2,2,4,2,2,4,2,6,17,21,14,1,14,10,6,1,1,1,5,5,5,3,3,5,5,3,2,3,4,2,2,3,4,2,3,4,3,4,4,3,1,4,4,5,3,2,2,1,1,5,10,1,14,10,7,1,1,4,16,13,21,17,21,18,6,20,17,18,5,18,21,14,1,14,11,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,07-Nov-55,1955,3,6,3,4328,1676,29,2,5,1,1,1,3,2,9,2,2,-6,-7,-5,1,3,3,-6.00,4.00,4.00,5.00,2,4,5,14,0,1,1,3,-2,1,0,0,0
06c95609cb7cccfb300253afdf1477f4,30-Jun-17,15,9,1,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,3,4,3,4,4,3,3,14,14,10,14,2,4,14,22,4,2,3,3,4,5,6,3,4,4,2,4,2,3,2,2,4,4,2,3,4,4,4,4,2,1,2,4,4,3,3,2,1,4,15,7,9,12,17,4,6,4,11,12,8,17,8,15,5,8,17,5,15,15,15,8,15,3,3,15,22,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,31-Aug-84,1985,1,6,3,1422,451,27,4,7,1,1,1,3,3,9,3,3,3,1,-1,3,#NULL!,3,-1.00,#NULL!,2.00,5.00,3,5,12,11,1,2,0,3,-2,1,0,0,0
06cdaa7287f9fd6fc2b1b7638f8c163e,27-Jun-17,17,1,0,1,1,0,1,1,0,0,0,0,#NULL!,2,3,4,1,5,3,1,5,5,6,1,4,20,4,1,3,2,2,2,5,3,2,2,5,1,1,4,4,4,4,3,4,1,4,1,3,2,3,3,5,1,1,4,4,2,4,3,3,2,6,12,7,8,16,4,3,2,3,18,5,4,20,19,17,15,17,20,4,21,1,1,4,3,13,4,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,26-Jun-56,#NULL!,3,2,1,1111,384,27,6,2,1,1,1,1,1,1,5,5,9,11,10,1,4,1,-4.00,0.00,-6.00,9.00,2,4,10,8,0,3,2,1,-4,1,0,0,0
06dd9c5937771ecf99eec4d8406065e1,27-Jun-17,14,4,0,1,1,1,0,0,1,0,0,0,3,3,2,2,3,2,2,4,3,16,13,10,13,8,10,16,13,5,2,3,2,4,4,3,4,4,4,4,5,2,4,2,3,2,4,2,3,4,4,4,3,3,1,4,5,5,5,2,3,3,9,13,9,16,15,17,1,1,1,13,1,1,21,21,21,21,21,21,21,21,18,16,10,13,10,13,18,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,23-Jun-49,1949,4,3,1,5721,743,30,10,1,1,1,1,2,1,2,3,2,-4,-4,-2,4,3,2,0.00,2.00,1.00,8.00,2,5,15,6,1,1,2,3,-1,1,0,0,0
07486e46ca3d67e9935ed77281b69520,28-Jun-17,10,4,0,1,0,1,1,0,1,0,0,0,4,1,1,2,4,2,2,3,3,11,21,16,14,1,11,7,11,3,1,1,5,5,5,1,2,5,5,2,3,2,3,1,2,1,4,1,1,4,5,4,5,4,2,4,5,5,3,1,1,3,1,5,8,5,11,5,1,1,1,5,18,1,21,21,21,17,12,21,17,16,11,21,16,15,1,11,7,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,25-May-69,#NULL!,2,6,3,2061,377,27,10,4,1,1,1,2,1,2,2,3,-4,-7,-5,1,5,4,-6.00,6.00,5.00,4.00,1,3,5,10,4,0,3,2,-4,1,0,0,0
077fd38da9018895c39f1458577c9e2e,27-Jun-17,127,1,0,1,1,1,0,0,0,0,0,0,#NULL!,4,2,2,4,3,1,4,2,17,16,16,17,11,17,17,12,4,2,2,3,1,5,4,4,1,3,5,3,1,2,2,1,3,4,3,4,4,4,4,2,4,2,5,5,6,1,1,1,2,1,4,1,4,17,17,3,3,3,3,21,3,17,17,17,17,17,17,17,17,16,15,15,16,9,16,16,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,27-May-75,#NULL!,2,4,2,8016,193,23,5,8,1,1,1,1,1,1,2,2,-6,-10,-7,3,2,2,-2.00,-1.00,-3.00,6.00,1,5,8,14,0,0,1,2,1,1,0,0,0
07b3f2165851cf17a3bc9191c09a13cd,29-Jun-17,21,1,0,1,1,0,0,0,1,0,0,0,4,#NULL!,1,2,4,2,2,3,3,7,18,21,18,1,18,1,2,2,1,2,5,5,5,1,4,4,5,2,2,4,2,2,3,5,4,3,4,4,3,1,3,1,1,4,5,5,1,1,1,2,3,1,5,1,19,7,10,1,10,10,21,2,21,10,21,7,3,21,20,18,8,18,21,18,1,18,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,17-Oct-67,#NULL!,2,7,3,8304,171,24,4,5,1,1,1,1,1,1,2,3,-4,-6,-4,1,5,2,-5.00,6.00,2.00,5.00,2,5,6,14,-1,3,-4,3,0,1,0,0,0
07b892f351ddd194809a85b860bd1686,29-Jun-17,9,3,0,1,1,0,1,0,1,0,0,0,2,2,2,3,3,4,3,3,4,18,13,10,7,9,12,19,2,5,3,4,4,5,5,2,3,5,4,4,5,1,4,3,4,2,5,2,5,4,4,5,3,2,3,2,5,4,3,3,1,2,1,9,16,1,1,4,2,2,6,1,11,1,17,8,14,13,14,17,10,15,19,11,12,9,10,9,19,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,21-Jan-81,1981,2,5,2,3251,1924,28,3,3,1,1,1,1,3,9,3,3,2,4,4,2,4,3,0.00,5.00,3.00,7.00,3,1,2,4,-1,3,3,1,-1,1,0,0,0
07ed698b3fcda39dd8a65764315bbf5e,28-Jun-17,8,8,0,0,1,1,1,1,1,0,0,0,4,4,1,1,3,1,2,3,2,10,7,3,4,6,2,17,10,6,2,5,1,5,4,2,4,4,4,3,3,2,2,2,2,4,3,2,4,4,4,3,4,4,1,4,4,4,1,1,1,1,1,1,1,1,6,6,1,1,1,1,10,1,16,4,13,16,6,16,2,16,10,7,4,6,4,4,18,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,20-Jan-64,#NULL!,3,6,3,3411,331,26,3,1,1,1,1,3,2,9,3,3,-6,-9,-6,5,4,2,3.00,4.00,1.00,5.00,0,2,3,6,0,-1,-1,3,-2,1,0,0,0
080b42d0bf4ecc464dca3b77aff91f35,04-Jul-17,13,1,0,1,0,0,0,0,1,0,0,0,2,#NULL!,3,5,2,4,4,4,4,11,7,6,7,13,7,5,9,4,5,5,1,3,4,3,2,5,5,5,5,3,4,4,4,4,5,4,3,4,4,4,3,3,1,2,5,5,4,4,3,2,2,8,8,13,13,13,4,3,4,8,11,8,21,21,21,21,21,21,21,21,9,7,6,5,11,7,4,7,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,08-Jun-48,1948,4,3,1,1962,396,27,10,10,1,1,1,1,1,1,4,2,5,8,5,5,3,4,6.00,1.00,5.00,10.00,2,5,11,11,1,2,0,3,1,1,0,0,0
